name,season,number,airdate,runtime,rating,summary,image_url
The Positive Negative Reaction,9,16,2/18/2016,30,{'average': 7.2},"When the gang finds out about Bernadette’s pregnancy, they celebrate by singing karaoke. Also, Bernadette is concerned when Wolowitz freaks out over her pregnancy announcement, and Wolowitz is convinced he must make more money to provide for the baby.",https://image.tmdb.org/t/p/original/cybOS60LRof6PljKrYXAyCh8637.jpg
The Celebration Experimentation,9,17,2/25/2016,30,{'average': 7.1},"After more than nine years together, the gang finally celebrates Sheldon’s birthday, surprising him with a special guest.",https://image.tmdb.org/t/p/original/aCCxCIQjlFmlS97jCIzd2uameQl.jpg
The Application Deterioration,9,18,3/10/2016,30,{'average': 7.4},"Leonard, Sheldon, and Wolowitz run into problems when they file for a patent for their infinite persistence gyroscope. Also, Penny, Amy and Bernadette give Koothrappali dating advice when Emily reaches out to him after their breakup.",https://image.tmdb.org/t/p/original/jUOKCbKMhg2jEarqXnuy0rdcLXO.jpg
The Solder Excursion Diversion,9,19,3/31/2016,30,{'average': 7.3},"Amy is shocked at a revelation from Sheldon after she buys him a new laptop. Also, Koothrappali sells out Leonard and Wolowitz after they lie to their wives in order to attend an early screening of a movie.",https://image.tmdb.org/t/p/original/kl5SoKzqxhwK9irTvarRHOmTvi6.jpg
The Big Bear Precipitation,9,20,4/7/2016,30,{'average': 7.1},"Sheldon spills a secret of Leonard’s when the two take a weekend cabin trip with Penny and Amy. Also, when Koothrappali goes overboard with pregnancy gifts, Wolowitz and Bernadette must draw the line.",https://image.tmdb.org/t/p/original/eL2nmkRYtWcvXUVfx4SQGJeDULl.jpg
The Viewing Party Combustion,9,21,4/21/2016,30,{'average': 7.3},Everyone must choose sides when a small argument between Leonard and Sheldon erupts into a heated fight during a group get-together.,https://image.tmdb.org/t/p/original/layOKctrtjUcwKZ1ofk1vuF65L5.jpg
The Fermentation Bifurcation,9,22,4/28/2016,30,{'average': 7.5},"The gang goes to a wine bar and runs into Penny’s old boyfriend, Zack. Also, Bernadette gets stuck spending the evening with Sheldon when she can’t go wine tasting with the group, and things don’t go as planned when Koothrappali introduces his new girlfriend, Claire.",https://image.tmdb.org/t/p/original/lUwn0Uxldc3B76B26Yd8aIPj4uM.jpg
The Line Substitution Solution,9,23,5/5/2016,30,{'average': 7.1},"Sheldon hires Stuart to spend the day with Amy when he’d rather go to a movie screening. Also, Leonard’s mother, Beverly, comes to town and Penny struggles to make a connection with her.",https://image.tmdb.org/t/p/original/wFmeHdgLoNVyRYv4omvrSoe9yLO.jpg
The Convergence Convergence,9,24,5/12/2016,30,{'average': 7.5},"Chaos ensues when Leonard’s recently divorced parents, Alfred and Beverly, and Sheldon’s devoutly religious mother, Mary, come to town. Also, Wolowitz and Koothrappali think the government is out to get them when they are contacted about their guidance system.",https://image.tmdb.org/t/p/original/18nmVxxyu7jlKxqwn088P2hkQ4J.jpg
The Conjugal Conjecture,10,1,9/19/2016,30,{'average': 7.1},"After Sheldon’s mother and Leonard's father share an evening together, everyone deals with an awkward morning the next day. Also, Penny’s family arrives for the wedding ceremony, including her anxiety-ridden mother, Susan, and her drug dealing brother, Randall.",https://image.tmdb.org/t/p/original/9DPH88iL7f0GEFq8BggmOc6L0vk.jpg
The Military Miniaturization,10,2,9/26/2016,30,{'average': 7.2},"Colonel Williams, an Air Force representative from the Department of Material Command sits down to talk with Wolowitz.",https://image.tmdb.org/t/p/original/chN747cMwRMuxm1JL1YKsKOsu9O.jpg
The Dependence Transcendence,10,3,10/3/2016,30,{'average': 7.1},"Tensions rise when the boys struggle to complete their government project on time and Sheldon tries an energy drink to stay awake. Also, Penny and Amy go to a “party” at Bert the geologist’s house, and Koothrappali learns Bernadette’s true feelings about her pregnancy when they clean out the future baby room.",https://image.tmdb.org/t/p/original/sPTHeziA20nRw3NqA9j8FchsVdS.jpg
The Cohabitation Experimentation,10,4,10/10/2016,30,{'average': 7.7},"When Amy’s apartment floods, she proposes a “cohabitation experiment” with Sheldon. Also, Howard and Bernadette are upset when Koothrappali learns the gender of the baby before they do.",https://image.tmdb.org/t/p/original/dUEDKR7xxWcmGeKtfqI7e9fyQAw.jpg
The Hot Tub Contamination,10,5,10/17/2016,30,{'average': 7},"Leonard and Penny must separate a quarreling Sheldon and Amy when their cohabitation does not go as planned, and Sheldon threatens to break off their relationship when Amy refuses to adhere to the bathroom schedule. Also, Howard and Bernadette find unexpected guests at their house when they decide to stay home from a planned vacation.",https://image.tmdb.org/t/p/original/sXpnjSU96ED3yYVrm9BqYhgf4eG.jpg
The Fetal Kick Catalyst,10,6,10/27/2016,30,{'average': 7.2},"Penny is surprised to learn she has fans of her performance in ""Serial Ape-ist"" when she attends Van Nuys Comic Con with Leonard. Also, Amy hosts a Sheldon-style brunch at Penny’s apartment, and Wolowitz makes an impulsive purchase when he starts stressing out about the baby on the way.",https://image.tmdb.org/t/p/original/yEDSHVRQiHtIWQ3fcLutr2CSgVC.jpg
The Veracity Elasticity,10,7,11/3/2016,30,{'average': 7.2},"In order to continue living with Sheldon, Amy lies to him about repairs being made to her apartment and they host an ""on location"" episode of ""Fun With Flags"" in Penny’s apartment. Also, Leonard lets Penny decorate Sheldon’s old room after he learns that she has been secretly moving Leonard’s collectibles into storage.",https://image.tmdb.org/t/p/original/kj7XGHGwP2rAr9SZQl0361rc1Q8.jpg
The Brain Bowl Incubation,10,8,11/10/2016,30,{'average': 7.3},"After a successful experiment combining their genes, Sheldon will stop at nothing to convince Amy they should procreate. Also, Koothrappali is embarrassed to tell the gang what the new woman he’s dating does for a living.",https://image.tmdb.org/t/p/original/txfP3RGQrH975I1mVohAUOxYkjh.jpg
The Geology Elevation,10,9,11/17/2016,30,{'average': 7.3},"When Bert, a Caltech geologist, wins the MacArthur Genius fellowship, Sheldon is overcome with jealousy. Also, Wolowitz finds an old remote control Stephen Hawking action figure he invented.",https://image.tmdb.org/t/p/original/lkrG22IN1cDzQUik3DSE0Gizkro.jpg
The Property Division Collision,10,10,12/1/2016,30,{'average': 7},"Sheldon and Leonard try to divvy up their shared belongings, but can’t agree on anything. Also, Koothrappali and Stuart fight to be the most helpful during Bernadette’s final weeks of pregnancy.",https://image.tmdb.org/t/p/original/gdmbxOWVmc35uryPjQdGeIFYhbU.jpg
The Birthday Synchronicity,10,11,12/15/2016,30,{'average': 6.9},Howard and Bernadette welcome their new baby and Sheldon and Amy celebrate Amy’s birthday.,https://image.tmdb.org/t/p/original/3FkVpR8xDoXlJ4E07JpwkTknaWK.jpg
The Holiday Summation,10,12,1/5/2017,30,{'average': 6.8},Sheldon and Amy visit Leonard and Penny for the first time since the holidays and share details about their terrible trip to Texas.,https://image.tmdb.org/t/p/original/e0nr2JM5ZgLXtJejueg1uTIti6H.jpg
The Romance Recalibration,10,13,1/19/2017,30,{'average': 6.9},"When Penny feels that Leonard is taking her for granted, she decides to go on a spa weekend with Amy. Also, Wolowitz and Koothrappali try to fix a squeaky floorboard in the baby’s room.",https://image.tmdb.org/t/p/original/yik9SnRIwGbJcbLKDdN64z796rl.jpg
The Emotion Detection Automation,10,14,2/2/2017,30,{'average': 6.7},"Sheldon beta-tests an MIT invention after hearing it can help him read people’s emotions. Also, Leonard can’t hide his feelings when Penny announces her brother is coming to town, and Raj invites his ex-girlfriends over to give him dating advice.",https://image.tmdb.org/t/p/original/6Dx0gT8VsA9iC9migoWFiepWMQf.jpg
The Locomotion Reverberation,10,15,2/9/2017,30,{'average': 7.1},"Leonard and Wolowitz try to distract Sheldon when he slows the progress of their guidance system. Also, Penny and Amy take Bernadette out for the night, leaving Raj and Stuart to care for baby Halley.",https://image.tmdb.org/t/p/original/xTNAUYH3FVQjdljPhsKWryYYjWW.jpg
The Allowance Evaporation,10,16,2/16/2017,30,{'average': 6.9},"Sheldon and Amy have their first fight since moving in together, and Koothrappali is shocked at the realities of financial independence when he stops receiving support from his father.",https://image.tmdb.org/t/p/original/vu8eDZ7MiefrZxX2OhFbda6noB2.jpg
The Comic-Con Conundrum,10,17,2/23/2017,30,{'average': 7.1},"With Koothrappali cut off from his father’s fortune, he appoints Sheldon to help him get out of debt. Also, Penny considers joining Leonard at Comic-Con.",https://image.tmdb.org/t/p/original/wv69h7bKeHblo3taVkPhHLnCxk4.jpg
The Escape Hatch Identification,10,18,3/9/2017,30,{'average': 6.9},"When Raj moves out of his apartment, Leonard and Penny offer him Sheldon's old room.",https://image.tmdb.org/t/p/original/8ttbTh5tFpDpviwpHfvTzhqB4rJ.jpg
The Collaboration Fluctuation,10,19,3/30/2017,30,{'average': 6.7},"Leonard, Penny and Raj adjust to their new living arrangement, and Sheldon takes an interest in Amy’s work.",https://image.tmdb.org/t/p/original/XqD2Q7kM5lrTjDRwkKK7s3OzGz.jpg
The Recollection Dissipation,10,20,4/6/2017,30,{'average': 6.9},"Sheldon pushes himself to the limit when he collaborates on projects with Leonard and Wolowitz as well as Amy on the same day. Also, Bernadette is nearing the end of her maternity leave and must return to work.",https://image.tmdb.org/t/p/original/rJJ7LLPDRHUQYVaeaxXSrdmWt34.jpg
The Separation Agitation,10,21,4/13/2017,30,{'average': 6.6},"Howard and Bernadette have a hard time leaving Halley in day care when Bernadette returns to work. Also, Bert introduces the gang to his new girlfriend, Rebecca.",https://image.tmdb.org/t/p/original/jYnc1Ypn8Cdbme8hpe13RLEB0Ud.jpg
The Cognition Regeneration,10,22,4/27/2017,30,{'average': 6.8},"Leonard isn’t thrilled when Penny considers taking a new job offered by her ex-boyfriend, Zack.",https://image.tmdb.org/t/p/original/dvyGCnhsCDaMTQl8fLW9hu343iB.jpg
The Gyroscopic Collapse,10,23,5/4/2017,30,{'average': 7},"After Leonard, Sheldon and Wolowitz celebrate the completion of the top secret air force project, they are met with an unpleasant surprise. Also, Amy is offered a summer position as a visiting researcher.",https://image.tmdb.org/t/p/original/1iG6nwkQb75R8zxsypJL5xVqpxy.jpg
The Long Distance Dissonance,10,24,5/11/2017,30,{'average': 7.4},"The gang is concerned when Sheldon’s former admirer, Dr. Ramona Nowitzki, resurfaces while Amy is away at Princeton.",https://image.tmdb.org/t/p/original/zz9pvqUVLq9OWoei50kYXfVXccH.jpg
The Proposal Proposal,11,1,9/25/2017,30,{'average': 7},"In the eleventh season opener, Amy gives Sheldon an answer to his proposal while Howard and Bernadette struggle with some unexpected news.",https://image.tmdb.org/t/p/original/oBOVgg2gIryBkWg2XtSr0svsO3a.jpg
The Retraction Reaction,11,2,10/2/2017,30,{'average': 6.8},"Leonard angers the university – and the entire physics community – after he gives an embarrassing interview. Also, Amy and Bernadette bond over having to hide their success from Sheldon and Howard.",https://image.tmdb.org/t/p/original/gOObqKqmRoPk6kjuVLDiQbWJ9xv.jpg
The Relaxation Integration,11,3,10/9/2017,30,{'average': 6.9},"Sheldon and Amy struggle with picking a wedding date, which stresses out Sheldon and causes him talking in his sleep. Meanwhile, Raj and Stuart fight over the attention of one of Bernadette's co-workers.",https://image.tmdb.org/t/p/original/pf4bEobAIVuud7D36vod8hMU0J3.jpg
The Explosion Implosion,11,4,10/16/2017,30,{'average': 6.6},"As Howard worries about fatherhood, he and Sheldon bond when they jointly assemble a model rocket. Meanwhile, Penny bonds with Leonard's mother, Beverly, much to his concern.",https://image.tmdb.org/t/p/original/zNPtqkWh19br721s6IBwLOaoe22.jpg
The Collaboration Contamination,11,5,10/23/2017,30,{'average': 6.7},"Sheldon and Raj confide in Bernadette when they can't handle Amy and Howard working together on a science project. Also, Penny and Leonard learn new tactics for how to deal with Sheldon from an unlikely source.",https://image.tmdb.org/t/p/original/x1vhpdTLxHMFhxYajG0ClfbA61p.jpg
The Proton Regeneration,11,6,11/2/2017,30,{'average': 6.9},"Sheldon goes head-to-head with Wil Wheaton for the role of the new Professor Proton. Also, Penny steps in to take care of Halley when Bernadette and Howard both wind up on bed rest.",https://image.tmdb.org/t/p/original/57CoA3eyykJU9q0dkOcJ1WkZaKV.jpg
The Geology Methodology,11,7,11/9/2017,30,{'average': 6.7},"Sheldon and Bert collaborate on a research project, despite Sheldon’s embarrassment. Also, Penny and Bernadette coach Raj on how to navigate his relationship with Ruchi.",https://image.tmdb.org/t/p/original/lM1VwTSFT5IOLqfHBcImibCNDcR.jpg
The Tesla Recoil,11,8,11/16/2017,30,{'average': 6.7},"Leonard and Howard are furious after they learn Sheldon went to work with the military behind their backs. Also, while Bernadette is on bed rest, she asks Raj to do some digging when she suspects that Ruchi might be trying to take over her projects at work.",https://image.tmdb.org/t/p/original/dbQX2a99jcPa1pG9mSIM2D8Wx9u.jpg
The Bitcoin Entanglement,11,9,11/30/2017,30,{'average': 6.8},"Sheldon tries to teach the guys a lesson after they cut him out of a potentially valuable Bitcoin investment. Also, a seven-year-old video reveals a secret about Leonard and Penny's relationship.",https://image.tmdb.org/t/p/original/sUeYryl4noJ1ZeoygZki5mVSEAF.jpg
The Confidence Erosion,11,10,12/7/2017,30,{'average': 7},"Sheldon and Amy try to eliminate stress from wedding planning by applying math to the process. Also, Raj “breaks up” with Howard after realizing his best friend is actually hurting his confidence.",https://image.tmdb.org/t/p/original/661iWFo3pdIjCRN8iqHTF5UPmNe.jpg
The Celebration Reverberation,11,11,12/14/2017,30,{'average': 6.3},"Raj and Howard's feud continues as the gang plan Halley's first birthday party. Sheldon's surprise for Amy's birthday goes awry when they get food poisoning. Also, Leonard gets a Christmas letter from his brother that causes him to spiral out about his own lack of accomplishments.",https://image.tmdb.org/t/p/original/pax2p8RTOa1cyOy8RdYBLLvBQcU.jpg
The Matrimonial Metric,11,12,1/4/2018,30,{'average': 6.9},Sheldon and Amy try to pick their Best-Man and Maid of Honor by experimenting on the gang.,https://image.tmdb.org/t/p/original/Ak6A2V7tiXV5hU0UIRNupFUyThz.jpg
The Solo Oscillation,11,13,1/11/2018,30,{'average': 6.9},"When Sheldon kicks Amy out to work solo, she and Leonard bond during a series of science experiments. Also, Bert the geologist replaces Wolowitz in the band Footprints on the Moon, and Sheldon finds Penny a surprising source of scientific inspiration.",https://image.tmdb.org/t/p/original/twXUFhbnn9xuoBwzwHZzyi6qAtk.jpg
The Separation Triangulation,11,14,1/18/2018,30,{'average': 6.8},"Raj finds himself in the middle of domestic drama when he learns the woman he's dating, has a very upset husband. Also, when Sheldon rents his old room back for a quiet place to work, he drives Leonard crazy by being a model tenant.",https://image.tmdb.org/t/p/original/aKGQFSnqc5r9mWCUcRjWYi5SiWc.jpg
The Novelization Correlation,11,15,2/1/2018,30,{'average': 6.7},"Leonard's book raises questions, and Amy guest stars on the new Professor Proton show.",https://image.tmdb.org/t/p/original/AnGIz9QR5vd1BvfaLKIavRYVdAx.jpg
The Neonatal Nomenclature,11,16,3/1/2018,30,{'average': 6.3},"When Bernadette won't go into labor, the gang tries different tactics to get things started. Also, Howard confronts Bernadette after Amy accidentally reveals she's already chosen their son's name.",https://image.tmdb.org/t/p/original/y8cPPUKibxpbGlo9feqkWHae4Gk.jpg
The Athenaeum Allocation,11,17,3/8/2018,30,{'average': 6.4},"Leonard jumps through hoops to help secure the perfect wedding venue for Sheldon and Amy. Also, Bernadette and Howard have a hard time deciding who should stay at home with the kids and who should go back to work.",https://image.tmdb.org/t/p/original/zDdcH0sQ3cRXbXolXrXpBcRBIv.jpg
The Gates Excitation,11,18,3/29/2018,30,{'average': 6.6},"Bill Gates visits Penny's work, and the gang schemes to meet him. Hilarity ensues. Meanwhile, Sheldon is convinced that he's a target of an April's Fools prank.",https://image.tmdb.org/t/p/original/eXK5rWsLFCznTnclbcKlhtVYd6Z.jpg
The Tenant Disassociation,11,19,4/5/2018,30,{'average': 6.4},"When Leonard learns Sheldon is the president of the tenants association, he decides to run against him. Also, Bernadette encourages Howard and Raj to find the owner of a drone after they find it in the backyard.",https://image.tmdb.org/t/p/original/noQkLOIcY439DTVA1mcqi07B2SW.jpg
The Reclusive Potential,11,20,4/12/2018,30,{'average': 6.8},"A brilliant but reclusive scientist, Doctor Wolcott, invites Sheldon to his cabin in the middle of nowhere, and Leonard, Raj and Howard go along for the trip. Also, Penny and Bernadette improvise after Amy doesn’t like the tame bachelorette party they planned for her.",https://image.tmdb.org/t/p/original/4onNHSndrG9u2DrkFI3Bw5ZEicl.jpg
The Comet Polarization,11,21,4/19/2018,30,{'average': 7.1},"Sheldon’s comic book store experience changes when writer Neil Gaiman puts Stuart’s store on the map. Also, friendships are threatened when Raj takes credit for Penny's astronomical discovery.",https://image.tmdb.org/t/p/original/RmDwxVECzVk0iSqqjYcPMrH7sC.jpg
The Monetary Insufficiency,11,22,4/26/2018,30,{'average': 6.8},"Sheldon goes to Vegas to win money for science. Also, Penny and Bernadette take Amy wedding dress shopping, but her terrible choice entangles them in a web of lies.",https://image.tmdb.org/t/p/original/bh6HEOeXk2hCrpt31wudk0wXGJu.jpg
The Sibling Realignment,11,23,5/3/2018,30,{'average': 7.4},"When Sheldon learns that his mother won’t attend his wedding unless he invites his brother, Georgie, he and Leonard travel to Texas to end a family feud. Also, the Wolowitz kids inadvertently infest Amy, Bernadette, Howard and Raj with pinkeye.",https://image.tmdb.org/t/p/original/a6wr77OIGHkAPK57HMpALaejKaS.jpg
The Bow Tie Asymmetry,11,24,5/10/2018,30,{'average': 7.4},"When Amy's parents and Sheldon's family arrive, everybody is focused to make sure all wedding arrangements go according to plan – everyone except the bride and groom.",https://image.tmdb.org/t/p/original/gOhiFetvZtTMD9lvyeqmxeDedso.jpg
The Conjugal Configuration,12,1,9/24/2018,30,{'average': 7},Sheldon and Amy's honeymoon runs aground in New York. Penny and Leonard discover they are uncomfortably similar to Amy's parents. Raj insults physicist Neil deGrasse Tyson and starts a Twitter war.,https://image.tmdb.org/t/p/original/tH6udsYfheFElUCMtc10PoxzhHH.jpg
The Wedding Gift Wormhole,12,2,9/27/2018,30,{'average': 6.9},Sheldon and Amy drive themselves crazy trying to figure out what 'perfect gift' Leonard and Penny gave them for their wedding. Raj decides he wants to settle down and asks his father to arrange a marriage for him.,https://image.tmdb.org/t/p/original/6dkPSJozX9LPiNpv1nUfPSkCCZy.jpg
The Procreation Calculation,12,3,10/4/2018,30,{'average': 6.4},"The Wolowitzes' life gets complicated when Stuart starts bringing his new girlfriend home. Also, Penny and Leonard talk about starting a family, while Raj explores an arranged marriage.",https://image.tmdb.org/t/p/original/l44ODD3iKdq06UT3MwVb5eAfgtl.jpg
The Tam Turbulence,12,4,10/11/2018,30,{'average': 6.8},"When Sheldon won't tell anyone why he's never mentioned his childhood best friend, Leonard takes matters into his own hands. Bernadette and Penny take out Raj’s fiancée for dinner to get the skinny on her.",https://image.tmdb.org/t/p/original/llMnVr3aHN87ehC7NjFoXrZJC6u.jpg
The Planetarium Collision,12,5,10/18/2018,30,{'average': 6.5},"When Amy doesn’t have time to work on super-asymmetry, Sheldon goes to great lengths to ensure she’s available to work with him even it if means accidentally sabotaging her career in the process. Raj doesn’t want Howard to join him in hosting a show at the planetarium.",https://image.tmdb.org/t/p/original/uglFferqXxOcIb7jOoFTYzzUGDv.jpg
The Imitation Perturbation,12,6,10/25/2018,30,{'average': 7.4},"When Howard dresses up as Sheldon for Halloween, Sheldon seeks retaliation at Leonard and Penny's Halloween party. Leonard is shocked that Penny doesn't remember their first kiss.",https://image.tmdb.org/t/p/original/xo7XJKGKLBcymivyVeRawWDDHtP.jpg
The Grant Allocation Derivation,12,7,11/1/2018,30,{'average': 7},Leonard is caught between a rock and a hard place when he's responsible for distributing extra grant money. Bernadette turns the backyard playhouse into a hideaway from Howard and the kids.,https://image.tmdb.org/t/p/original/14abiXaAjOnkYMke8WOPYfJb2Ud.jpg
The Consummation Deviation,12,8,11/8/2018,30,{'average': 7.2},"Sheldon tries to bond with Amy's father, but when Howard lures Mr. Fowler away with magic tricks, Sheldon has no choice but to bond with Mrs. Fowler. Raj and Anu try to get physical for the first time.",https://image.tmdb.org/t/p/original/u2Fvvq2DwjnmgCLXM3XKpZHtJUQ.jpg
The Citation Negation,12,9,11/15/2018,30,{'average': 6.8},"Sheldon and Amy are devastated after learning from a Russian paper that Super Asymmetry has already been theorized and disproven. Meanwhile, ultra-competitive Bernadette asks Stuart’s girlfriend to teach her how to beat Howard in a popular video game.",https://image.tmdb.org/t/p/original/r7QzKWzJZ5nhRIHy8ffYRAHsSDb.jpg
The VCR Illumination,12,10,12/6/2018,30,{'average': 7.2},"Sheldon and Amy are still down about their theory being disproven, but a VHS tape from Sheldon’s past inspires him not to give up. Bernadette turns into a pageant mom when she tries to help Howard ace his Magic Castle audition.",https://image.tmdb.org/t/p/original/ifZjvUR7qrzRFeMidPv3WQIPX0n.jpg
The Paintball Scattering,12,11,1/3/2019,30,{'average': 6.8},"Penny and Leonard organize a paintball game that results in mayhem when Sheldon is jealous of Amy. Also, Raj catches Anu with her ex-boyfriend, and Stuart gets cold feet when Denise hints at the possibility of them living together.",https://image.tmdb.org/t/p/original/g9aR3enICwN7QF3RZ8KTgKVhvi3.jpg
The Propagation Proposition,12,12,1/10/2019,30,{'average': 7},"Penny runs into her ex-boyfriend, Zack, who invites her and Leonard to a dinner to meet his newlywed wife. After the dinner the newlywed couple make an odd proposition to Leonard, which makes Penny to freak out. Also, Raj attempts to mend things with his ex-fiancée, Anu.",https://image.tmdb.org/t/p/original/yk9ngrWh99IferzYCzkzgmV4Y8H.jpg
The Confirmation Polarization,12,13,1/17/2019,30,{'average': 6.8},"Sheldon and Amy are thrilled when their super asymmetry theory is proven by two physicists, until they try to kick Amy off the Nobel nomination. Also, Bernadette gets one of her drugs approved at work and wants a reluctant Penny to head the sales team.",https://image.tmdb.org/t/p/original/ikoSMAv9hEQHnk3dEg3qerNxsso.jpg
The Meteorite Manifestation,12,14,1/31/2019,30,{'average': 6.9},"Sheldon is thrilled to help Bernadette and Wolowitz navigate bureaucratic paperwork, until he discovers they are breaking the law. Also, Leonard is disappointed when his friends exclude him from a scientific project.",https://image.tmdb.org/t/p/original/6A3l7dDqA9nA94pZNzJ8Fsv3Bp4.jpg
The Donation Oscillation,12,15,2/7/2019,30,{'average': 7},"Penny tries to seduce an abstaining Leonard to ruin his ""donation"" for her ex-boyfriend, Zack, and his wife, Marissa. Also, Wolowitz, Bernadette, Anu and Koothrappali turn Koothrappali's canceled bachelor party into a couple's trip.",https://image.tmdb.org/t/p/original/8ZKXKQvrlWTyjEe6VYjpsHaaOZa.jpg
The D & D Vortex,12,16,2/21/2019,30,{'average': 7.5},"The gang finds out Wil Wheaton hosts a celebrity Dungeons and Dragons game involving William Shatner, Joe Manganiello, Kareem Abdul-Jabbar and Kevin Smith. Deception and betrayal are the path to make it to the one open seat.",https://image.tmdb.org/t/p/original/v9o9lIGgrKn3CVC3VqjXsOxiDBu.jpg
The Conference Valuation,12,17,3/7/2019,30,{'average': 6.7},"When Penny and Bernadette go to San Diego for a pharmaceutical sales convention, Wolowitz is in charge of the kids. Also, Sheldon finds a book on experimenting on kids, and the guys plus Amy make a day of it.",https://image.tmdb.org/t/p/original/ibeFZjHPpdLLCsM9Ul4QZGU5Bns.jpg
The Laureate Accumulation,12,18,4/4/2019,30,{'average': 7},"When competitors Pemberton and Campbell charm America on a publicity tour, Sheldon and Amy try to bring Nobel laureates Kip Thorne, George Smoot and Frances Arnold to their side. Also, Halley's fear of the dark causes opportunity and conflict at the Wolowitz home.",https://image.tmdb.org/t/p/original/yNLmPBFzi9nGTtBsaQJNnbsDrwx.jpg
The Inspiration Deprivation,12,19,4/18/2019,30,{'average': 6.8},"The concept of what it would mean for women everywhere if Amy were to win a Nobel Prize causes Amy to have a meltdown. Also, Howard and Raj try to relive the good old days after Howard buys a scooter that looks like the one he had years ago.",https://image.tmdb.org/t/p/original/hX1cQjB1uoCEBveWwx7ArPX2GKB.jpg
The Decision Reverberation,12,20,4/25/2019,30,{'average': 7.1},"Raj is worried people won’t take him seriously in his own field after publishing a paper that suggests he may have discovered alien life. Also, Leonard wants to be the principal investigator on a plasma physics study.",https://image.tmdb.org/t/p/original/6EwGVgvBRPX6huHhj80whNK3aXD.jpg
The Plagiarism Schism,12,21,5/2/2019,30,{'average': 7.2},"Kripke has proof that Dr. Pemberton plagiarized his thesis in college, and Sheldon and Amy aren't sure if they should turn him in or not. Meanwhile, Howard learns that Bernadette wasn't the only waitress at the Cheesecake Factory who had a crush on him.",https://image.tmdb.org/t/p/original/Adw0tiCkOOBfQv0DGcxgopuWpYJ.jpg
The Maternal Conclusion,12,22,5/9/2019,30,{'average': 7.3},"Leonard is pleasantly surprised when Beverly comes to visit and she's genuinely kind to him, until he finds out the real reason she's there. Also, Denise and Stuart overstay their welcome at the Wolowitz house.",https://image.tmdb.org/t/p/original/swB9SAr1YhSPq6MuJTrtLEfhUVf.jpg
The Change Constant / The Stockholm Syndrome,12,23,5/16/2019,30,{'average': 7.7},"Sheldon and Amy await big news. Meanwhile, Penny and Leonard have some big news of their own. Also, Howard and Bernadette face the stressful challenge of leaving their kids for the first time and Raj makes a new friend, as the gang travels together into an uncharted future.",https://image.tmdb.org/t/p/original/x422znm59wC6RnRFH8nUxVfbsH2.jpg
Unraveling the Mystery: A Big Bang Farewell,12,24,5/16/2019,30,{'average': 8.3},"Johnny Galecki and Kaley Cuoco will lead fans on a trip down memory lane, sharing some of the best-kept backstage secrets and personal memories from the past 12 years.",https://image.tmdb.org/t/p/original/eaC2VG6Iy63vIor6mfOfCZTDw3g.jpg
